,Treatment,treatnameM,treatnameP,Replicate,Parasite,Count 1,Count 2,Count 3,Count 4,average,indwork,treatwork,co,stillalive,contaminated,pasteuria,exposed,Dissolved,dayslife,totbab,babperday,lastrepro,# of Babies 7/24,27-Jul,29-Jul,31-Jul,3-Aug,5-Aug,7-Aug,10-Aug,12-Aug,14-Aug,17-Aug,19-Aug,21-Aug,24-Aug,26-Aug,28-Aug,31-Aug,2-Sep,4-Sep,7-Sep,9-Sep,11-Sep,14-Sep,16-Sep,18-Sep,21-Sep,23-Sep,25-Sep,28-Sep,30-Sep,2-Oct,5-Oct,7-Oct,9-Oct,12-Oct,14-Oct,lifetimesig,fecundsig
322,6,first,second,11,2,8,4,0,NA,4,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
323,6,first,second,12,1,136,173,125,156,147.5,1,0,2,0,0,2,1,0,11,21,1.909090909,4,0,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
324,6,first,second,12,2,0,0,0,0,0,0,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
325,6,first,second,13,1,0,0,0,NA,0,0,0,2,0,0,2,1,0,26,27,1.038461538,4,0,7,0,5,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
326,6,first,second,13,2,589,671,561,NA,607,1,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
327,6,first,second,14,1,76,84,100,NA,86.66666667,1,0,2,0,0,2,1,0,12,21,1.75,4,0,4,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
328,6,first,second,14,2,0,0,0,NA,0,0,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
329,6,first,second,15,1,118,144,138,NA,133.3333333,1,1,2,0,0,2,1,0,12,17,1.416666667,9,0,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
330,6,first,second,15,2,1,0,0,NA,0.333333333,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
331,6,first,second,16,1,0,0,0,NA,0,0,0,2,0,0,2,1,0,18,59,3.277777778,4,2,5,0,4,6,6,0,0,9,0,12,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
332,6,first,second,16,2,6,1,2,NA,3,1,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
333,6,first,second,17,1,154,199,130,116,149.75,1,0,2,0,0,2,1,0,11,22,2,4,0,2,6,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
334,6,first,second,17,2,0,0,0,0,0,0,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
335,6,first,second,18,1,7,1,0,NA,2.666666667,1,1,2,0,0,2,1,0,24,40,1.666666667,22,0,2,4,4,6,0,6,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
336,6,first,second,18,2,128,180,158,NA,155.3333333,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
337,6,first,second,19,1,110,152,116,NA,126,1,1,2,0,0,2,1,0,12,19,1.583333333,11,0,2,5,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
338,6,first,second,19,2,1,2,0,NA,1,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
339,6,first,second,20,1,3,9,3,NA,5,1,1,2,0,0,2,1,0,33,70,2.121212121,23,0,6,0,5,6,7,0,0,0,12,11,0,15,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
340,6,first,second,20,2,401,408,409,NA,406,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
341,6,first,second,21,1,0,0,0,0,0,0,0,2,0,0,2,1,0,22,24,1.090909091,4,2,5,0,5,3,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
342,6,first,second,21,2,336,222,249,215,255.5,1,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
343,6,first,second,22,1,0,0,0,NA,0,0,0,2,0,0,2,1,0,14,25,1.785714286,4,2,4,0,4,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
344,6,first,second,22,2,0,0,0,NA,0,0,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
345,6,first,second,23,1,0,0,0,NA,0,0,0,2,1,0,2,1,0,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
346,6,first,second,23,2,0,0,0,NA,0,0,0,2,1,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
347,6,first,second,24,1,0,0,0,NA,0,0,0,2,0,0,2,1,0,24,3,0.125,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
348,6,first,second,24,2,393,389,406,NA,396,1,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
349,6,first,second,25,1,150,149,126,NA,141.6666667,1,1,2,0,0,2,1,0,12,14,1.166666667,9,0,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
350,6,first,second,25,2,0,1,2,NA,1,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
351,6,first,second,26,1,NA,NA,NA,NA,NA,1,0,2,0,0,2,1,0,14,45,3.214285714,4,0,4,6,0,5,6,5,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
352,6,first,second,26,2,NA,NA,NA,NA,NA,1,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
353,6,first,second,27,1,120,124,118,NA,120.6666667,1,1,2,0,0,2,1,0,9,15,1.666666667,9,0,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
354,6,first,second,27,2,1,10,4,NA,5,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
355,6,first,second,28,1,4,5,4,NA,4.333333333,1,1,2,0,0,2,1,0,22,27,1.227272727,10,0,1,5,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
356,6,first,second,28,2,518,477,513,NA,502.6666667,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
357,6,first,second,29,1,82,91,123,122,104.5,1,1,2,0,0,2,1,0,10,18,1.8,9,0,2,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
358,6,first,second,29,2,0,1,3,2,1.5,1,1,2,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
359,6,first,second,30,1,0,0,0,NA,0,0,0,2,0,0,2,1,0,38,125,3.289473684,4,0,5,0,4,5,7,0,0,7,?,15,0,6,0,12,0,1,11,0,2,10,1,9,?,8,7,0,5,1,9,0,0,0,0,0,0,2,2
360,6,first,second,30,2,0,0,0,NA,0,0,0,2,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
361,7,none,late,1,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,31,31,1,12,0,5,5,6,5,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
362,7,none,late,1,2,890,919,747,NA,852,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
363,7,none,late,2,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,23,70,3.043478261,4,0,3,4,6,8,0,6,0,0,8,0,0,5,7,8,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
364,7,none,late,2,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
365,7,none,late,3,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,17,51,3,4,0,0,5,6,6,4,0,0,10,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
366,7,none,late,3,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
367,7,none,late,4,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,19,59,3.105263158,4,0,1,4,7,3,3,0,0,0,10,13,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
368,7,none,late,4,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
369,7,none,late,5,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,24,82,3.416666667,4,1,6,0,5,7,6,0,6,5,7,14,0,7,4,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
370,7,none,late,5,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
371,7,none,late,6,1,0,0,0,0,0,0,1,1,0,0,2,1,0,25,86,3.44,22,2,6,0,5,9,8,0,0,0,13,14,0,2,10,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
372,7,none,late,6,2,0,36,0,1,9.25,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
373,7,none,late,7,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,20,86,4.3,18,1,2,1,6,8,4,0,8,11,12,8,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
374,7,none,late,7,2,4,0,2,NA,2,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
375,7,none,late,8,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,26,96,3.692307692,4,0,1,4,6,5,1,0,7,6,8,15,0,5,5,10,0,5,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
376,7,none,late,8,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
377,7,none,late,9,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,18,63,3.5,4,0,1,4,4,6,0,6,7,7,7,12,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
378,7,none,late,9,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
379,7,none,late,10,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,24,80,3.333333333,4,0,2,3,4,4,0,3,0,0,0,15,16,2,12,0,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
380,7,none,late,10,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
381,7,none,late,11,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,39,124,3.179487179,33,0,2,6,6,6,5,3,9,5,0,12,0,0,13,4,0,10,14,0,0,4,0,0,11,2,6,0,0,6,0,0,0,0,0,0,0,2,2
382,7,none,late,11,2,6,0,0,NA,2,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
383,7,none,late,12,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,19,68,3.578947368,4,0,0,4,0,13,0,0,5,10,1,8,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
384,7,none,late,12,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
385,7,none,late,13,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,19,27,1.421052632,14,0,0,6,0,7,7,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
386,7,none,late,13,2,351,356,321,NA,342.6666667,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
387,7,none,late,14,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,39,122,3.128205128,4,0,1,0,4,5,4,0,0,9,13,7,0,7,8,10,0,0,10,0,8,0,0,11,0,2,7,0,4,7,0,5,0,0,0,0,0,2,2
388,7,none,late,14,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
389,7,none,late,15,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,12,25,2.083333333,4,0,4,6,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
390,7,none,late,15,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
391,7,none,late,16,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,30,91,3.033333333,4,0,1,6,6,5,5,0,0,0,14,11,0,4,10,9,0,8,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
392,7,none,late,16,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
393,7,none,late,17,1,0,0,0,0,0,0,1,1,0,0,2,1,0,36,91,2.527777778,35,0,4,4,6,6,0,8,0,4,0,9,13,0,3,3,0,5,7,0,0,1,2,0,2,4,1,0,2,5,0,2,0,0,0,0,0,2,2
394,7,none,late,17,2,90,5,0,0,23.75,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
395,7,none,late,18,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,18,76,4.222222222,4,0,3,5,5,8,0,5,0,11,0,14,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
396,7,none,late,18,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
397,7,none,late,19,1,0,0,0,0,0,0,1,1,0,0,2,1,0,38,66,1.736842105,22,0,2,7,6,5,5,0,0,8,0,13,0,7,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
398,7,none,late,19,2,589,731,801,717,709.5,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
399,7,none,late,20,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,21,81,3.857142857,4,0,2,8,0,7,6,0,0,0,12,14,10,1,9,8,?,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
400,7,none,late,20,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
401,7,none,late,21,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,22,31,1.409090909,18,0,4,6,7,6,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
402,7,none,late,21,2,376,313,366,NA,351.6666667,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
403,7,none,late,22,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,23,58,2.52173913,20,0,2,4,0,8,7,0,0,11,1,3,8,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
404,7,none,late,22,2,656,584,581,NA,607,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
405,7,none,late,23,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,25,35,1.4,19,0,3,8,8,6,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
406,7,none,late,23,2,668,893,599,NA,720,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
407,7,none,late,24,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,12,27,2.25,4,0,3,6,6,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
408,7,none,late,24,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
409,7,none,late,25,1,0,0,0,0,0,0,1,1,0,0,2,1,0,20,69,3.45,19,0,4,6,7,5,0,0,0,12,12,0,0,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
410,7,none,late,25,2,3,47,4,0,13.5,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
411,7,none,late,26,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,26,24,0.923076923,14,0,2,6,6,?,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
412,7,none,late,26,2,142,143,144,NA,143,1,1,1,0,0,2,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
413,7,none,late,27,1,0,0,0,NA,0,0,0,1,0,0,2,1,0,18,60,3.333333333,4,0,1,6,6,6,5,0,0,9,0,13,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
414,7,none,late,27,2,0,0,0,NA,0,0,0,1,0,0,2,1,0,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
415,7,none,late,28,1,0,0,0,NA,0,0,1,1,0,0,2,1,0,22,54,2.454545455,19,0,2,6,7,4,0,0,0,0,19,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
