treatment,replicate,month,day,month_adjust,host_age,day_past_infect,day_metsch_infect,day_infect,dead,missing,babies,coinf_treat,notes
6,30,July,18,10,28,12,0,12,,,0,1,
7,3,July,18,10,28,0,12,12,Y,,0,2,
7,5,July,18,10,28,0,12,12,,,1,2,
7,6,July,18,10,28,0,12,12,,,1,2,
7,7,July,18,10,28,0,12,12,Y,,0,2,
7,8,July,18,10,28,0,12,12,,,0,2,
7,11,July,18,10,28,0,12,12,,,0,2,
7,14,July,18,10,28,0,12,12,,,0,2,
7,15,July,18,10,28,0,12,12,,,0,2,
7,16,July,18,10,28,0,12,12,Y,,0,2,
7,18,July,18,10,28,0,12,12,Y,,0,2,
7,19,July,18,10,28,0,12,12,,,1,2,
7,22,July,18,10,28,0,12,12,Y,,0,2,
7,23,July,18,10,28,0,12,12,Y,,0,2,
7,24,July,18,10,28,0,12,12,,,4,2,
7,28,July,18,10,28,0,12,12,,,2,2,
8,1,July,18,10,28,12,15,12,Y,,0,3,
8,2,July,18,10,28,12,15,12,,,0,3,
8,4,July,18,10,28,12,15,12,,,1,3,
8,5,July,18,10,28,12,15,12,,,1,3,
8,7,July,18,10,28,12,15,12,,,0,3,
8,11,July,18,10,28,12,15,12,,,1,3,
8,13,July,18,10,28,12,15,12,,,0,3,
8,14,July,18,10,28,12,15,12,,,0,3,
8,16,July,18,10,28,12,15,12,,,0,3,
8,17,July,18,10,28,12,15,12,Y,,1,3,
8,18,July,18,10,28,12,15,12,Y,,0,3,
8,20,July,18,10,28,12,15,12,Y,,0,3,
8,22,July,18,10,28,12,15,12,Y,,0,3,
8,23,July,18,10,28,12,15,12,,,0,3,
8,25,July,18,10,28,12,15,12,,,0,3,
8,27,July,18,10,28,12,15,12,,,1,3,
9,2,July,18,10,28,15,12,12,,,3,4,
9,4,July,18,10,28,15,12,12,Y,,0,4,
9,5,July,18,10,28,15,12,12,,,3,4,
9,8,July,18,10,28,15,12,12,,,0,4,
9,11,July,18,10,28,15,12,12,Y,,0,4,
9,12,July,18,10,28,15,12,12,Y,,0,4,
9,13,July,18,10,28,15,12,12,Y,,0,4,
9,16,July,18,10,28,15,12,12,,,0,4,
9,17,July,18,10,28,15,12,12,,,3,4,
9,18,July,18,10,28,15,12,12,Y,,0,4,
9,21,July,18,10,28,15,12,12,Y,,0,4,
9,23,July,18,10,28,15,12,12,,,0,4,
9,24,July,18,10,28,15,12,12,Y,,0,4,
9,25,July,18,10,28,15,12,12,Y,,0,4,
9,26,July,18,10,28,15,12,12,,,0,4,
9,27,July,18,10,28,15,12,12,,,1,4,
9,28,July,18,10,28,15,12,12,,,0,4,
10,1,July,18,10,28,20,0,20,,,2,1,
10,2,July,18,10,28,20,0,20,,,0,1,
10,3,July,18,10,28,20,0,20,,,2,1,
10,4,July,18,10,28,20,0,20,,,2,1,
10,5,July,18,10,28,20,0,20,,,0,1,
10,6,July,18,10,28,20,0,20,,,0,1,
10,7,July,18,10,28,20,0,20,,,3,1,
10,8,July,18,10,28,20,0,20,,,0,1,
10,9,July,18,10,28,20,0,20,,,2,1,
10,10,July,18,10,28,20,0,20,,,0,1,
10,11,July,18,10,28,20,0,20,,,0,1,
10,12,July,18,10,28,20,0,20,,,0,1,
10,13,July,18,10,28,20,0,20,,,1,1,
10,15,July,18,10,28,20,0,20,,,3,1,
10,16,July,18,10,28,20,0,20,,,0,1,
10,17,July,18,10,28,20,0,20,,,4,1,
10,18,July,18,10,28,20,0,20,,,2,1,
10,19,July,18,10,28,20,0,20,,,3,1,
10,20,July,18,10,28,20,0,20,,,3,1,
10,21,July,18,10,28,20,0,20,,,0,1,
10,22,July,18,10,28,20,0,20,,,3,1,
10,23,July,18,10,28,20,0,20,,,0,1,
10,24,July,18,10,28,20,0,20,,,3,1,
10,26,July,18,10,28,20,0,20,,,2,1,
10,28,July,18,10,28,20,0,20,,,0,1,
10,29,July,18,10,28,20,0,20,,,0,1,
10,30,July,18,10,28,20,0,20,,,1,1,
11,1,July,18,10,28,0,20,20,,,1,2,
11,2,July,18,10,28,0,20,20,,,3,2,
11,3,July,18,10,28,0,20,20,,,0,2,
11,5,July,18,10,28,0,20,20,,,0,2,
11,6,July,18,10,28,0,20,20,,,0,2,
11,7,July,18,10,28,0,20,20,,,4,2,
11,8,July,18,10,28,0,20,20,,,0,2,
11,9,July,18,10,28,0,20,20,,,3,2,
11,10,July,18,10,28,0,20,20,,,0,2,
11,11,July,18,10,28,0,20,20,,,0,2,
11,13,July,18,10,28,0,20,20,,,0,2,
11,14,July,18,10,28,0,20,20,,,2,2,
11,15,July,18,10,28,0,20,20,,,0,2,
11,16,July,18,10,28,0,20,20,,,0,2,
11,17,July,18,10,28,0,20,20,,,0,2,
11,19,July,18,10,28,0,20,20,,,1,2,
11,20,July,18,10,28,0,20,20,,,2,2,
11,23,July,18,10,28,0,20,20,,,4,2,
11,25,July,18,10,28,0,20,20,,,0,2,
11,26,July,18,10,28,0,20,20,,,4,2,
11,27,July,18,10,28,0,20,20,,,3,2,
11,28,July,18,10,28,0,20,20,,,3,2,
11,29,July,18,10,28,0,20,20,,,0,2,
11,30,July,18,10,28,0,20,20,,,3,2,
12,1,July,18,10,28,20,23,20,,,0,3,
12,3,July,18,10,28,20,23,20,,,2,3,
12,5,July,18,10,28,20,23,20,,,0,3,
12,7,July,18,10,28,20,23,20,,,2,3,
12,10,July,18,10,28,20,23,20,,,0,3,
12,11,July,18,10,28,20,23,20,,,3,3,
12,12,July,18,10,28,20,23,20,,,0,3,
12,13,July,18,10,28,20,23,20,,,3,3,
12,15,July,18,10,28,20,23,20,,,0,3,
12,17,July,18,10,28,20,23,20,,,0,3,
12,18,July,18,10,28,20,23,20,Y,,0,3,
12,19,July,18,10,28,20,23,20,,,0,3,
12,22,July,18,10,28,20,23,20,,,1,3,
12,23,July,18,10,28,20,23,20,,,0,3,
12,25,July,18,10,28,20,23,20,,,4,3,
12,27,July,18,10,28,20,23,20,,,0,3,
12,28,July,18,10,28,20,23,20,,,1,3,
12,29,July,18,10,28,20,23,20,,,0,3,
13,2,July,18,10,28,23,20,20,,,1,4,
13,3,July,18,10,28,23,20,20,,,4,4,
13,5,July,18,10,28,23,20,20,,,4,4,
13,6,July,18,10,28,23,20,20,,,3,4,
13,7,July,18,10,28,23,20,20,,,0,4,
13,8,July,18,10,28,23,20,20,,,0,4,
13,10,July,18,10,28,23,20,20,,,0,4,
13,11,July,18,10,28,23,20,20,,,0,4,
13,12,July,18,10,28,23,20,20,,,0,4,
13,13,July,18,10,28,23,20,20,,,0,4,
13,14,July,18,10,28,23,20,20,,,0,4,
13,16,July,18,10,28,23,20,20,,,2,4,
13,17,July,18,10,28,23,20,20,,,1,4,
13,21,July,18,10,28,23,20,20,,,1,4,
13,23,July,18,10,28,23,20,20,,,2,4,
13,24,July,18,10,28,23,20,20,,,1,4,
13,28,July,18,10,28,23,20,20,,,0,4,
13,29,July,18,10,28,23,20,20,,,3,4,
13,30,July,18,10,28,23,20,20,,,1,4,
2,16,July,20,10,30,4,0,4,Y,,0,1,
7,6,July,20,10,30,0,12,12,Y,,0,2,
8,2,July,20,10,30,12,15,12,Y,,0,3,
8,5,July,20,10,30,12,15,12,Y,,0,3,
8,11,July,20,10,30,12,15,12,Y,,0,3,
8,23,July,20,10,30,12,15,12,Y,,0,3,
8,25,July,20,10,30,12,15,12,Y,,0,3,
9,26,July,20,10,30,15,12,12,Y,,0,4,
13,6,July,20,10,30,23,20,20,Y,,0,4,
13,14,July,20,10,30,23,20,20,Y,,0,4,
1,3,July,22,10,32,0,0,0,,,0,0,
1,6,July,22,10,32,0,0,0,,,2,0,
1,8,July,22,10,32,0,0,0,,,4,0,
1,9,July,22,10,32,0,0,0,,,2,0,
1,12,July,22,10,32,0,0,0,,,2,0,
1,13,July,22,10,32,0,0,0,,,0,0,
1,14,July,22,10,32,0,0,0,,,2,0,
1,15,July,22,10,32,0,0,0,,,0,0,
1,20,July,22,10,32,0,0,0,,,3,0,
1,21,July,22,10,32,0,0,0,,,3,0,
1,22,July,22,10,32,0,0,0,,,0,0,
1,25,July,22,10,32,0,0,0,,,0,0,
1,26,July,22,10,32,0,0,0,,,4,0,
1,27,July,22,10,32,0,0,0,,,2,0,
1,28,July,22,10,32,0,0,0,,,3,0,
1,29,July,22,10,32,0,0,0,,,1,0,
1,30,July,22,10,32,0,0,0,,,1,0,
2,2,July,22,10,32,4,0,4,Y,,0,1,
2,4,July,22,10,32,4,0,4,,,2,1,
2,6,July,22,10,32,4,0,4,Y,,0,1,
2,7,July,22,10,32,4,0,4,Y,,0,1,
2,10,July,22,10,32,4,0,4,,,0,1,
2,11,July,22,10,32,4,0,4,,,0,1,
2,12,July,22,10,32,4,0,4,,,1,1,
2,14,July,22,10,32,4,0,4,,,0,1,
2,20,July,22,10,32,4,0,4,,,0,1,
2,23,July,22,10,32,4,0,4,,,0,1,
2,25,July,22,10,32,4,0,4,,,0,1,
2,27,July,22,10,32,4,0,4,,,0,1,
2,29,July,22,10,32,4,0,4,,,0,1,
2,30,July,22,10,32,4,0,4,,,1,1,
3,2,July,22,10,32,0,4,4,,,4,2,
3,3,July,22,10,32,0,4,4,,,3,2,
3,6,July,22,10,32,0,4,4,,,2,2,
3,15,July,22,10,32,0,4,4,,,2,2,
3,20,July,22,10,32,0,4,4,,,0,2,
3,29,July,22,10,32,0,4,4,,,0,2,
3,30,July,22,10,32,0,4,4,,,3,2,
4,27,July,22,10,32,4,7,4,,,2,3,
5,2,July,22,10,32,7,4,4,,,0,4,
5,3,July,22,10,32,7,4,4,,,0,4,
5,21,July,22,10,32,7,4,4,,,2,4,
5,24,July,22,10,32,7,4,4,Y,,0,4,
5,27,July,22,10,32,7,4,4,,,5,4,
6,1,July,22,10,32,12,0,12,,,2,1,
6,3,July,22,10,32,12,0,12,,,4,1,
6,4,July,22,10,32,12,0,12,,,0,1,
6,5,July,22,10,32,12,0,12,,,0,1,
6,8,July,22,10,32,12,0,12,,,1,1,
6,9,July,22,10,32,12,0,12,,,2,1,
6,10,July,22,10,32,12,0,12,,,2,1,
6,11,July,22,10,32,12,0,12,,,0,1,
6,12,July,22,10,32,12,0,12,,,0,1,
6,13,July,22,10,32,12,0,12,,,2,1,
6,15,July,22,10,32,12,0,12,,,4,1,
6,16,July,22,10,32,12,0,12,,,5,1,
6,17,July,22,10,32,12,0,12,,,4,1,
6,18,July,22,10,32,12,0,12,,,4,1,
6,19,July,22,10,32,12,0,12,,,4,1,
6,20,July,22,10,32,12,0,12,,,0,1,
6,21,July,22,10,32,12,0,12,,,2,1,
6,22,July,22,10,32,12,0,12,,,0,1,
6,23,July,22,10,32,12,0,12,,,2,1,
6,24,July,22,10,32,12,0,12,,,5,1,
6,26,July,22,10,32,12,0,12,,,0,1,
6,27,July,22,10,32,12,0,12,,,0,1,
6,29,July,22,10,32,12,0,12,,,4,1,
6,30,July,22,10,32,12,0,12,,,0,1,
7,5,July,22,10,32,0,12,12,Y,,0,2,
7,8,July,22,10,32,0,12,12,Y,,1,2,
7,11,July,22,10,32,0,12,12,Y,,0,2,
7,14,July,22,10,32,0,12,12,Y,,0,2,
7,15,July,22,10,32,0,12,12,Y,,0,2,
7,19,July,22,10,32,0,12,12,,,2,2,
7,24,July,22,10,32,0,12,12,,,2,2,
7,28,July,22,10,32,0,12,12,,,3,2,
8,4,July,22,10,32,12,15,12,,,0,3,
8,7,July,22,10,32,12,15,12,Y,,2,3,
8,13,July,22,10,32,12,15,12,Y,,0,3,
8,14,July,22,10,32,12,15,12,Y,,0,3,
8,16,July,22,10,32,12,15,12,,,5,3,
8,27,July,22,10,32,12,15,12,Y,,0,3,
9,2,July,22,10,32,15,12,12,,,3,4,
9,5,July,22,10,32,15,12,12,,,4,4,
9,8,July,22,10,32,15,12,12,,,4,4,
9,16,July,22,10,32,15,12,12,Y,,0,4,
9,17,July,22,10,32,15,12,12,,,4,4,
9,23,July,22,10,32,15,12,12,,,2,4,
9,27,July,22,10,32,15,12,12,,,3,4,
9,28,July,22,10,32,15,12,12,Y,,0,4,
10,1,July,22,10,32,20,0,20,Y,,0,1,
10,2,July,22,10,32,20,0,20,,,0,1,
10,3,July,22,10,32,20,0,20,,,2,1,
10,4,July,22,10,32,20,0,20,,,2,1,
10,5,July,22,10,32,20,0,20,,,3,1,
10,6,July,22,10,32,20,0,20,,,0,1,
10,7,July,22,10,32,20,0,20,,,0,1,
10,8,July,22,10,32,20,0,20,,,3,1,
10,9,July,22,10,32,20,0,20,,,0,1,
10,10,July,22,10,32,20,0,20,,,0,1,
10,11,July,22,10,32,20,0,20,,,3,1,
10,12,July,22,10,32,20,0,20,,,4,1,
10,13,July,22,10,32,20,0,20,,,0,1,
10,15,July,22,10,32,20,0,20,,,3,1,
10,16,July,22,10,32,20,0,20,,,3,1,
10,17,July,22,10,32,20,0,20,,,3,1,
10,18,July,22,10,32,20,0,20,,,0,1,
10,19,July,22,10,32,20,0,20,,,2,1,
10,20,July,22,10,32,20,0,20,,,2,1,
10,21,July,22,10,32,20,0,20,,,4,1,
10,22,July,22,10,32,20,0,20,,,0,1,
10,23,July,22,10,32,20,0,20,,,2,1,
10,24,July,22,10,32,20,0,20,,,0,1,
10,26,July,22,10,32,20,0,20,,,2,1,
10,28,July,22,10,32,20,0,20,,,4,1,
10,29,July,22,10,32,20,0,20,,,3,1,
10,30,July,22,10,32,20,0,20,,,0,1,
11,1,July,22,10,32,0,20,20,Y,,0,2,
11,2,July,22,10,32,0,20,20,Y,,0,2,
11,3,July,22,10,32,0,20,20,,,3,2,
11,5,July,22,10,32,0,20,20,,,3,2,
11,6,July,22,10,32,0,20,20,,,0,2,
11,7,July,22,10,32,0,20,20,,,0,2,
11,8,July,22,10,32,0,20,20,,,0,2,
11,9,July,22,10,32,0,20,20,,,3,2,
11,10,July,22,10,32,0,20,20,Y,,3,2,
11,11,July,22,10,32,0,20,20,,,4,2,
11,13,July,22,10,32,0,20,20,,,2,2,
11,14,July,22,10,32,0,20,20,,,0,2,
11,15,July,22,10,32,0,20,20,Y,,3,2,
11,16,July,22,10,32,0,20,20,,,2,2,
11,17,July,22,10,32,0,20,20,Y,,3,2,
11,19,July,22,10,32,0,20,20,,,3,2,
11,20,July,22,10,32,0,20,20,,,2,2,
11,23,July,22,10,32,0,20,20,,,2,2,
11,25,July,22,10,32,0,20,20,,,2,2,
11,26,July,22,10,32,0,20,20,,,2,2,
11,27,July,22,10,32,0,20,20,,,3,2,
11,28,July,22,10,32,0,20,20,,,1,2,
11,29,July,22,10,32,0,20,20,,,3,2,
11,30,July,22,10,32,0,20,20,,,1,2,
12,1,July,22,10,32,20,23,20,Y,,0,3,
12,3,July,22,10,32,20,23,20,,,0,3,
12,5,July,22,10,32,20,23,20,,,0,3,
12,7,July,22,10,32,20,23,20,,,3,3,
12,10,July,22,10,32,20,23,20,,,3,3,
12,11,July,22,10,32,20,23,20,,,0,3,
12,12,July,22,10,32,20,23,20,,,0,3,
12,13,July,22,10,32,20,23,20,,,0,3,
12,15,July,22,10,32,20,23,20,,,0,3,
12,17,July,22,10,32,20,23,20,,,0,3,
12,19,July,22,10,32,20,23,20,,,1,3,
12,22,July,22,10,32,20,23,20,,,3,3,
12,23,July,22,10,32,20,23,20,,,0,3,
12,25,July,22,10,32,20,23,20,,,2,3,
12,27,July,22,10,32,20,23,20,,,0,3,
12,28,July,22,10,32,20,23,20,,,2,3,
12,29,July,22,10,32,20,23,20,,,0,3,
13,2,July,22,10,32,23,20,20,Y,,2,4,
13,3,July,22,10,32,23,20,20,Y,,0,4,
13,5,July,22,10,32,23,20,20,Y,,4,4,
13,7,July,22,10,32,23,20,20,,,3,4,
13,8,July,22,10,32,23,20,20,Y,,2,4,
13,10,July,22,10,32,23,20,20,,,3,4,
13,11,July,22,10,32,23,20,20,,,2,4,
13,12,July,22,10,32,23,20,20,,,3,4,
13,13,July,22,10,32,23,20,20,Y,,1,4,
13,16,July,22,10,32,23,20,20,Y,,0,4,
13,17,July,22,10,32,23,20,20,Y,,3,4,
13,21,July,22,10,32,23,20,20,Y,,1,4,
13,23,July,22,10,32,23,20,20,,,0,4,
13,24,July,22,10,32,23,20,20,,,0,4,
13,29,July,22,10,32,23,20,20,,,0,4,
13,30,July,22,10,32,23,20,20,,,0,4,
1,3,July,24,10,34,0,0,0,,,0,0,
1,6,July,24,10,34,0,0,0,,,0,0,
1,8,July,24,10,34,0,0,0,,,0,0,
1,9,July,24,10,34,0,0,0,,,0,0,
1,12,July,24,10,34,0,0,0,Y,,0,0,
1,13,July,24,10,34,0,0,0,,,0,0,
1,14,July,24,10,34,0,0,0,,,0,0,
1,15,July,24,10,34,0,0,0,,,0,0,
1,20,July,24,10,34,0,0,0,,,0,0,
1,21,July,24,10,34,0,0,0,,,0,0,
1,22,July,24,10,34,0,0,0,,,1,0,
1,25,July,24,10,34,0,0,0,,,2,0,
1,26,July,24,10,34,0,0,0,,,0,0,
1,27,July,24,10,34,0,0,0,,,0,0,
1,28,July,24,10,34,0,0,0,,,0,0,
1,29,July,24,10,34,0,0,0,,,0,0,
1,30,July,24,10,34,0,0,0,,,0,0,
2,4,July,24,10,34,4,0,4,,,3,1,
2,10,July,24,10,34,4,0,4,Y,,0,1,
2,11,July,24,10,34,4,0,4,,,0,1,
2,12,July,24,10,34,4,0,4,,,2,1,
2,14,July,24,10,34,4,0,4,,,0,1,
2,20,July,24,10,34,4,0,4,Y,,0,1,
2,23,July,24,10,34,4,0,4,,,0,1,
2,25,July,24,10,34,4,0,4,,,0,1,
2,27,July,24,10,34,4,0,4,,,2,1,
2,29,July,24,10,34,4,0,4,Y,,0,1,
2,30,July,24,10,34,4,0,4,,,0,1,
3,2,July,24,10,34,0,4,4,,,0,2,
3,3,July,24,10,34,0,4,4,,,0,2,
3,6,July,24,10,34,0,4,4,,,0,2,
3,15,July,24,10,34,0,4,4,,,1,2,
3,20,July,24,10,34,0,4,4,,,2,2,
3,29,July,24,10,34,0,4,4,,,1,2,
3,30,July,24,10,34,0,4,4,,,0,2,
4,27,July,24,10,34,4,7,4,,,3,3,
5,2,July,24,10,34,7,4,4,,,0,4,
5,3,July,24,10,34,7,4,4,,,0,4,
5,21,July,24,10,34,7,4,4,,,0,4,
5,27,July,24,10,34,7,4,4,,,0,4,
6,1,July,24,10,34,12,0,12,,,0,1,
6,3,July,24,10,34,12,0,12,,,0,1,
6,4,July,24,10,34,12,0,12,,,0,1,
6,5,July,24,10,34,12,0,12,,,0,1,
6,8,July,24,10,34,12,0,12,,,1,1,
6,9,July,24,10,34,12,0,12,,,0,1,
6,10,July,24,10,34,12,0,12,,,2,1,
6,11,July,24,10,34,12,0,12,,,2,1,
6,12,July,24,10,34,12,0,12,,,0,1,
6,13,July,24,10,34,12,0,12,,,0,1,
6,15,July,24,10,34,12,0,12,,,0,1,
6,16,July,24,10,34,12,0,12,,,3,1,
6,17,July,24,10,34,12,0,12,,,0,1,
6,18,July,24,10,34,12,0,12,,,0,1,
6,19,July,24,10,34,12,0,12,,,0,1,
6,20,July,24,10,34,12,0,12,,,0,1,
6,21,July,24,10,34,12,0,12,,,0,1,
6,22,July,24,10,34,12,0,12,,,0,1,
6,23,July,24,10,34,12,0,12,,,4,1,
6,24,July,24,10,34,12,0,12,,,0,1,
6,26,July,24,10,34,12,0,12,,,0,1,
6,27,July,24,10,34,12,0,12,,,0,1,
6,29,July,24,10,34,12,0,12,,,0,1,
6,30,July,24,10,34,12,0,12,,,0,1,
7,19,July,24,10,34,0,12,12,,,0,2,
7,24,July,24,10,34,0,12,12,,,0,2,
7,28,July,24,10,34,0,12,12,,,2,2,
8,4,July,24,10,34,12,15,12,,,0,3,
8,16,July,24,10,34,12,15,12,,,0,3,
9,2,July,24,10,34,15,12,12,,,3,4,
9,5,July,24,10,34,15,12,12,,,0,4,
9,8,July,24,10,34,15,12,12,,,0,4,
9,17,July,24,10,34,15,12,12,Y,,0,4,
9,23,July,24,10,34,15,12,12,,,0,4,
9,27,July,24,10,34,15,12,12,,,3,4,
10,2,July,24,10,34,20,0,20,,,0,1,
10,3,July,24,10,34,20,0,20,,,0,1,
10,4,July,24,10,34,20,0,20,,,0,1,
10,5,July,24,10,34,20,0,20,,,1,1,
10,6,July,24,10,34,20,0,20,,,0,1,
10,7,July,24,10,34,20,0,20,,,0,1,
10,8,July,24,10,34,20,0,20,,,1,1,
10,9,July,24,10,34,20,0,20,,,0,1,
10,10,July,24,10,34,20,0,20,,,0,1,
10,11,July,24,10,34,20,0,20,,,1,1,
10,12,July,24,10,34,20,0,20,,,1,1,
10,13,July,24,10,34,20,0,20,,,0,1,
10,15,July,24,10,34,20,0,20,,,0,1,
10,16,July,24,10,34,20,0,20,,,0,1,
10,17,July,24,10,34,20,0,20,,,0,1,
10,18,July,24,10,34,20,0,20,,,0,1,
10,19,July,24,10,34,20,0,20,,,0,1,
10,20,July,24,10,34,20,0,20,,,0,1,
10,21,July,24,10,34,20,0,20,,,0,1,
10,22,July,24,10,34,20,0,20,,,0,1,
10,23,July,24,10,34,20,0,20,,,1,1,
10,24,July,24,10,34,20,0,20,,,0,1,
10,26,July,24,10,34,20,0,20,,,0,1,
10,28,July,24,10,34,20,0,20,,,1,1,
10,29,July,24,10,34,20,0,20,,,0,1,
10,30,July,24,10,34,20,0,20,,,0,1,
11,3,July,24,10,34,0,20,20,,,0,2,
11,5,July,24,10,34,0,20,20,,,0,2,
11,6,July,24,10,34,0,20,20,,,0,2,
11,7,July,24,10,34,0,20,20,,,0,2,
11,8,July,24,10,34,0,20,20,,,3,2,
11,9,July,24,10,34,0,20,20,Y,,0,2,
11,11,July,24,10,34,0,20,20,,,2,2,
11,13,July,24,10,34,0,20,20,,,0,2,
11,14,July,24,10,34,0,20,20,Y,,0,2,
11,16,July,24,10,34,0,20,20,Y,,0,2,
11,19,July,24,10,34,0,20,20,Y,,0,2,
11,20,July,24,10,34,0,20,20,,,0,2,
11,23,July,24,10,34,0,20,20,Y,,0,2,
11,25,July,24,10,34,0,20,20,,,0,2,
11,26,July,24,10,34,0,20,20,Y,,0,2,
11,27,July,24,10,34,0,20,20,Y,,0,2,
11,28,July,24,10,34,0,20,20,,,0,2,
11,29,July,24,10,34,0,20,20,,,2,2,
11,30,July,24,10,34,0,20,20,,,0,2,
12,3,July,24,10,34,20,23,20,,,2,3,
12,5,July,24,10,34,20,23,20,,,0,3,
12,7,July,24,10,34,20,23,20,,,0,3,
12,10,July,24,10,34,20,23,20,,,0,3,
12,11,July,24,10,34,20,23,20,,,2,3,
12,12,July,24,10,34,20,23,20,,,0,3,
12,13,July,24,10,34,20,23,20,,,0,3,
12,15,July,24,10,34,20,23,20,,,0,3,
12,17,July,24,10,34,20,23,20,,,0,3,
12,19,July,24,10,34,20,23,20,Y,,0,3,
12,22,July,24,10,34,20,23,20,Y,,1,3,
12,23,July,24,10,34,20,23,20,Y,,2,3,
12,25,July,24,10,34,20,23,20,,,0,3,
12,27,July,24,10,34,20,23,20,,,2,3,
12,28,July,24,10,34,20,23,20,,,0,3,
12,29,July,24,10,34,20,23,20,,,0,3,
13,7,July,24,10,34,23,20,20,,,0,4,
13,10,July,24,10,34,23,20,20,Y,,0,4,
13,11,July,24,10,34,23,20,20,,,0,4,
13,12,July,24,10,34,23,20,20,Y,,0,4,
13,23,July,24,10,34,23,20,20,,,0,4,
13,24,July,24,10,34,23,20,20,Y,,0,4,
13,29,July,24,10,34,23,20,20,Y,,0,4,
13,30,July,24,10,34,23,20,20,Y,,1,4,
1,3,July,26,10,36,0,0,0,,,0,0,
1,6,July,26,10,36,0,0,0,,,0,0,
1,8,July,26,10,36,0,0,0,,,0,0,
1,9,July,26,10,36,0,0,0,,,0,0,
1,13,July,26,10,36,0,0,0,,,0,0,
1,14,July,26,10,36,0,0,0,,,0,0,
1,15,July,26,10,36,0,0,0,,,0,0,
1,20,July,26,10,36,0,0,0,,,0,0,
1,21,July,26,10,36,0,0,0,,,0,0,
1,22,July,26,10,36,0,0,0,,,0,0,
1,25,July,26,10,36,0,0,0,,,0,0,
1,26,July,26,10,36,0,0,0,,,0,0,
1,27,July,26,10,36,0,0,0,,,2,0,
1,28,July,26,10,36,0,0,0,,,0,0,
1,29,July,26,10,36,0,0,0,,,2,0,
1,30,July,26,10,36,0,0,0,,,0,0,
2,4,July,26,10,36,4,0,4,,,0,1,
2,11,July,26,10,36,4,0,4,,,0,1,
2,12,July,26,10,36,4,0,4,,,0,1,
2,14,July,26,10,36,4,0,4,,,0,1,
2,23,July,26,10,36,4,0,4,,,0,1,
2,25,July,26,10,36,4,0,4,,,0,1,
2,27,July,26,10,36,4,0,4,,,0,1,
2,30,July,26,10,36,4,0,4,,,0,1,
3,2,July,26,10,36,0,4,4,,,3,2,
3,3,July,26,10,36,0,4,4,,,1,2,
3,6,July,26,10,36,0,4,4,Y,,0,2,
3,15,July,26,10,36,0,4,4,,,0,2,
3,20,July,26,10,36,0,4,4,,,2,2,
3,29,July,26,10,36,0,4,4,,,1,2,
3,30,July,26,10,36,0,4,4,,,2,2,
4,27,July,26,10,36,4,7,4,,,0,3,
5,2,July,26,10,36,7,4,4,,,0,4,
5,3,July,26,10,36,7,4,4,Y,,0,4,
5,21,July,26,10,36,7,4,4,,,0,4,
5,27,July,26,10,36,7,4,4,,,2,4,
6,1,July,26,10,36,12,0,12,,,3,1,
6,3,July,26,10,36,12,0,12,,,3,1,
6,4,July,26,10,36,12,0,12,,,0,1,
6,5,July,26,10,36,12,0,12,,,0,1,
6,8,July,26,10,36,12,0,12,,,1,1,
6,9,July,26,10,36,12,0,12,,,0,1,
6,10,July,26,10,36,12,0,12,,,0,1,
6,11,July,26,10,36,12,0,12,,,2,1,
6,12,July,26,10,36,12,0,12,,,0,1,
6,13,July,26,10,36,12,0,12,,,2,1,
6,15,July,26,10,36,12,0,12,,,1,1,
6,16,July,26,10,36,12,0,12,,,0,1,
6,17,July,26,10,36,12,0,12,,,3,1,
6,18,July,26,10,36,12,0,12,,,1,1,
6,19,July,26,10,36,12,0,12,,,0,1,
6,20,July,26,10,36,12,0,12,,,2,1,
6,21,July,26,10,36,12,0,12,,,2,1,
6,22,July,26,10,36,12,0,12,,,0,1,
6,23,July,26,10,36,12,0,12,,,2,1,
6,24,July,26,10,36,12,0,12,,,2,1,
6,26,July,26,10,36,12,0,12,,,0,1,
6,27,July,26,10,36,12,0,12,,,0,1,
6,29,July,26,10,36,12,0,12,,,2,1,
6,30,July,26,10,36,12,0,12,Y,,0,1,
7,19,July,26,10,36,0,12,12,,,0,2,
7,24,July,26,10,36,0,12,12,,,2,2,
7,28,July,26,10,36,0,12,12,,,0,2,
8,4,July,26,10,36,12,15,12,,,2,3,
8,16,July,26,10,36,12,15,12,,,1,3,
9,2,July,26,10,36,15,12,12,,,0,4,
9,5,July,26,10,36,15,12,12,,,2,4,
9,8,July,26,10,36,15,12,12,,,3,4,
9,23,July,26,10,36,15,12,12,,,0,4,
9,27,July,26,10,36,15,12,12,,,0,4,
10,2,July,26,10,36,20,0,20,,,0,1,
10,3,July,26,10,36,20,0,20,,,2,1,
10,4,July,26,10,36,20,0,20,,,2,1,
10,5,July,26,10,36,20,0,20,,,0,1,
10,6,July,26,10,36,20,0,20,,,0,1,
10,7,July,26,10,36,20,0,20,,,0,1,
10,8,July,26,10,36,20,0,20,,,0,1,
10,9,July,26,10,36,20,0,20,,,2,1,
10,10,July,26,10,36,20,0,20,,,0,1,
10,11,July,26,10,36,20,0,20,,,0,1,
10,12,July,26,10,36,20,0,20,,,0,1,
10,13,July,26,10,36,20,0,20,,,0,1,
10,15,July,26,10,36,20,0,20,,,3,1,
10,16,July,26,10,36,20,0,20,,,0,1,
10,17,July,26,10,36,20,0,20,,,0,1,
